SRA_number,read_number,#_contigs(>=0bp),#_contigs(>=1000bp),#_contigs(>=5000bp),#_contigs(>=10000bp),#_contigs(>=25000bp),#_contigs(>=50000bp),Total_length(>=0bp),Total_length(>=1000bp),Total_length(>=5000bp),Total_length(>=10000bp),Total_length(>=25000bp),Total_length(>=50000bp),#_contigs,Largestcontig,Totallength,GC(%),N50,N75,L50,L75
SRR3989803,4250000,301,106,68,61,46,30,4895688,4854704,4776773,4727777,4484648,3893990,123,447542,4866307,50.48,149286,60289,11,26
SRR3989803,4500000,290,105,68,60,45,30,4894958,4854283,4777270,4719857,4476721,3932500,123,495446,4866500,50.48,149286,62557,11,25
SRR3989803,4750000,294,103,66,59,44,31,4895704,4854867,4778346,4729347,4486181,4022181,119,495446,4865714,50.48,149286,69510,11,25
SRR3989803,5000000,281,103,66,59,44,31,4894506,4855209,4778413,4729414,4486248,4022357,120,495446,4867005,50.48,149286,69545,11,25
SRR3989803,5250000,284,103,66,59,44,31,4894729,4855291,4778465,4729466,4486360,4022469,120,495446,4867087,50.48,149398,69545,11,25
SRR3989803,5500000,295,102,65,58,43,30,4895548,4854802,4778444,4729445,4486339,4022448,118,495446,4865842,50.48,149286,69545,11,24
SRR3989803,5750000,298,101,64,57,42,29,4895656,4854516,4778158,4729159,4486053,4022162,117,495446,4865556,50.48,150702,69545,10,23
SRR3989803,6000000,299,101,64,57,42,29,4895667,4854511,4778153,4729154,4486048,4022157,117,495448,4865551,50.48,150702,69545,10,23
SRR3989803,6250000,293,101,64,57,42,29,4895083,4854634,4778230,4729231,4486125,4022125,118,495448,4866430,50.48,150702,69545,10,23
SRR3989803,6500000,298,101,64,57,42,29,4895364,4854450,4778086,4729047,4485941,4022245,118,495448,4866246,50.48,150702,69545,10,23
SRR3989803,6750000,297,101,64,57,42,29,4895298,4854450,4778086,4729047,4485941,4022245,118,495448,4866246,50.48,150702,69545,10,23
SRR3989803,7000000,307,103,65,57,42,29,4895574,4853482,4775744,4718334,4475228,4012706,120,495448,4865278,50.48,150702,66124,10,23
SRR3989803,7250000,306,103,65,57,42,29,4895519,4853482,4775744,4718334,4475228,4012706,120,495448,4865278,50.48,150702,66124,10,23
SRR3989803,7500000,301,103,65,57,42,29,4895024,4853683,4775945,4718535,4475429,4012712,120,495448,4865479,50.48,150702,66159,10,23
SRR3989803,7750000,300,103,66,57,41,29,4894660,4853150,4776737,4711291,4449101,4012394,120,495448,4864946,50.48,150702,66159,10,23
SRR3989803,8000000,299,103,66,57,41,29,4894587,4853149,4776736,4711290,4449100,4012393,120,495448,4864945,50.48,150702,66159,10,23
SRR3989803,8250000,300,103,66,57,41,29,4894684,4853149,4776736,4711290,4449100,4012393,120,495448,4864945,50.48,150702,66159,10,23
SRR3989803,8500000,300,103,66,57,41,29,4894819,4853341,4776928,4711482,4449292,4012585,120,495448,4865137,50.48,150702,66159,10,23
SRR3989803,8750000,300,103,66,57,41,29,4894819,4853341,4776928,4711482,4449292,4012585,120,495448,4865137,50.48,150702,66159,10,23
SRR3989803,8815528,301,103,66,57,41,29,4894884,4853341,4776928,4711482,4449292,4012585,120,495448,4865137,50.48,150702,66159,10,23
SRR3989804,250000,1675,989,271,71,0,0,4439359,4129522,2314850,923425,0,0,1231,22759,4301087,51.42,5372,3026,240,506
SRR3989804,500000,502,323,215,153,52,13,4623357,4545666,4256538,3805852,2194597,816795,382,78531,4587440,51,23701,13430,57,122
SRR3989804,750000,615,256,173,133,63,21,4696095,4608129,4411243,4107326,2955225,1519760,307,124191,4644453,50.87,33412,18513,42,89
SRR3989804,1000000,415,213,143,112,63,30,4710043,4647627,4496713,4258878,3451441,2332641,255,134499,4677159,50.8,48921,24104,31,66
SRR3989804,1250000,384,200,129,104,65,31,4722265,4669788,4512228,4322457,3664458,2513728,235,130193,4694246,50.76,53858,26889,28,60
SRR3989804,1500000,342,180,113,94,60,31,4731110,4689780,4539911,4396128,3810194,2837288,205,197514,4706740,50.72,60469,29574,23,50
SRR3989804,1750000,322,168,108,89,60,29,4735242,4696735,4556982,4416000,3910935,2855517,191,209992,4713050,50.7,63350,30902,21,47
SRR3989804,2000000,305,156,103,87,58,30,4738582,4704597,4575896,4463573,3959746,3008404,175,210031,4717082,50.69,66488,32591,19,44
SRR3989804,2250000,289,147,98,85,59,29,4740236,4710156,4591130,4497132,4052704,3012880,160,210041,4719084,50.69,88284,36858,19,42
SRR3989804,2500000,293,142,98,83,60,30,4741975,4711786,4608612,4501675,4094422,3080181,154,210041,4719653,50.68,88284,35004,19,42
SRR3989804,2750000,280,133,94,80,60,30,4743217,4715095,4627748,4526380,4183869,3143770,144,210039,4722800,50.67,91140,40659,18,40
SRR3989804,3000000,286,133,94,80,59,30,4743980,4715112,4627582,4524220,4156581,3159371,145,210039,4723497,50.67,91297,40659,18,40
SRR3989804,3250000,272,131,93,79,58,30,4744080,4716420,4629669,4524972,4153360,3194421,143,210039,4724912,50.66,93407,40659,18,39
SRR3989804,3500000,292,131,93,79,58,30,4745197,4716816,4629246,4524569,4156780,3194802,141,210039,4723842,50.66,93407,40779,18,39
SRR3989804,3750000,287,129,93,79,58,30,4745519,4717726,4632073,4524256,4156635,3194795,138,210039,4724409,50.66,93407,40779,18,39
SRR3989804,4000000,295,128,94,80,58,30,4746828,4717856,4633589,4529705,4154799,3192959,137,210039,4724542,50.66,93407,40779,18,39
SRR3989804,4250000,279,129,95,80,57,30,4745778,4720680,4637260,4525427,4123060,3195986,137,210039,4726295,50.66,93439,40659,18,39
SRR3989804,4500000,283,128,95,79,57,30,4746216,4721454,4642739,4525213,4142628,3196040,135,210039,4726283,50.66,93439,41454,18,38
SRR3989804,4750000,279,125,93,79,59,31,4746006,4719682,4642287,4538329,4206693,3219011,134,210039,4725986,50.66,93439,41484,18,39
SRR3989804,5000000,274,125,94,81,58,31,4746355,4721712,4646806,4549203,4151640,3219015,132,210039,4726294,50.66,93439,41203,18,39
SRR3989804,5250000,273,121,90,79,57,30,4746564,4721607,4646563,4562529,4192431,3248556,128,240319,4726189,50.66,93439,41484,17,37
SRR3989804,5500000,273,122,91,80,58,30,4746188,4721248,4646023,4561989,4191729,3219012,130,240319,4726364,50.66,93439,41203,17,38
SRR3989804,5750000,273,120,89,78,56,30,4746801,4721214,4646042,4562008,4191789,3288464,128,240319,4726330,50.65,93439,41910,17,36
SRR3989804,6000000,268,119,89,78,56,30,4746730,4721157,4647410,4563469,4191800,3288464,128,240319,4727126,50.66,93439,41910,17,36
SRR3989804,6250000,267,120,90,77,56,30,4746025,4720794,4647072,4549562,4191506,3288170,129,240319,4726810,50.66,93439,41910,17,36
SRR3989804,6500000,270,122,90,79,57,31,4747075,4721933,4645834,4561893,4190147,3286841,130,240319,4727255,50.65,93439,41910,17,37
SRR3989804,6535627,271,122,90,79,57,31,4747186,4721932,4645837,4561896,4190115,3286779,130,240319,4727249,50.65,93407,41910,17,37
SRR3989805,250000,3215,1531,106,8,1,0,4714965,3888465,759621,135721,31953,0,2225,31953,4397051,51.29,2608,1548,515,1064
SRR3989805,500000,722,523,312,178,34,2,5037130,4948740,4418482,3448430,1199248,117202,586,59597,4993440,50.77,15122,8306,102,212
SRR3989805,750000,522,314,219,157,66,19,5102475,5027480,4803983,4335439,2875284,1244802,361,98766,5061629,50.59,28224,15086,54,114
SRR3989805,1000000,484,238,167,131,72,29,5119837,5063495,4908207,4642475,3677732,2190170,265,206540,5083063,50.52,41898,22409,37,78
SRR3989805,1250000,320,187,142,113,73,32,5125846,5083405,4983918,4778304,4142733,2711328,214,206540,5102865,50.45,56896,29778,29,62
SRR3989805,1500000,294,169,124,101,71,37,5130177,5091870,4981800,4817761,4357239,3212378,195,208213,5110647,50.42,62555,32301,26,53
SRR3989805,1750000,268,143,103,90,65,38,5134921,5096744,5011370,4923104,4535249,3655846,168,272141,5115212,50.4,76450,40455,20,43
SRR3989805,2000000,254,138,104,91,68,36,5135613,5099663,5024179,4931971,4571699,3474665,161,207030,5117116,50.39,69541,37077,21,45
SRR3989805,2250000,231,120,88,77,62,36,5137046,5103534,5030387,4956832,4729544,3841424,140,318339,5118825,50.39,87569,55248,18,36
SRR3989805,2500000,228,112,84,74,59,34,5138772,5105278,5040605,4972788,4739470,3866341,131,318367,5120168,50.38,101139,51829,16,34
SRR3989805,2750000,213,102,75,65,53,32,5138884,5107605,5043153,4974979,4788980,4024880,118,452619,5120220,50.38,132894,58125,14,29
SRR3989805,3000000,212,97,73,62,52,29,5140094,5108594,5055171,4981618,4822814,3993861,113,601998,5121041,50.38,142508,58125,13,27
SRR3989805,3250000,214,98,73,63,52,29,5140860,5109253,5054905,4988269,4821963,4002818,114,601998,5121792,50.38,135788,58125,13,27
SRR3989805,3500000,202,96,72,62,51,30,5140228,5111983,5060936,4994561,4823935,4074185,109,601998,5122032,50.38,135788,62471,13,26
SRR3989805,3750000,203,97,72,62,49,29,5141115,5113189,5060949,4994654,4788756,4074480,110,601998,5123420,50.37,142508,62555,13,25
SRR3989805,4000000,202,97,74,62,50,30,5140457,5112242,5064243,4982937,4788122,4074340,111,602063,5122887,50.37,135788,62555,13,26
SRR3989805,4250000,213,99,75,63,51,30,5141861,5113704,5063877,4982168,4784930,4024201,111,602063,5122601,50.37,132894,61149,13,27
SRR3989805,4500000,211,94,71,61,50,28,5141057,5111253,5063375,4997483,4824263,4024213,108,602063,5121857,50.37,146121,61149,12,25
SRR3989805,4750000,204,95,71,59,50,28,5141647,5114151,5064426,4982717,4843545,4042868,107,602063,5123048,50.37,146121,61149,12,25
SRR3989805,5000000,202,92,70,58,49,27,5141476,5112351,5065894,4982465,4843292,4042962,106,602063,5122910,50.37,151217,61149,12,24
SRR3989805,5107719,208,93,70,58,48,27,5141842,5113943,5065879,4982450,4824572,4055920,105,602063,5122840,50.37,152559,61149,12,24
SRR3989806,250000,2036,1138,256,43,0,0,4623770,4194401,2040787,601524,0,0,1466,24060,4437394,51.46,4697,2573,293,615
SRR3989806,500000,517,367,233,165,63,11,4849746,4777478,4447962,3963561,2376827,637407,424,69538,4818829,51,23605,13033,65,134
SRR3989806,750000,558,279,172,141,73,20,4917824,4841910,4600101,4388466,3234481,1329926,326,113547,4875209,50.85,35027,19808,47,92
SRR3989806,1000000,419,215,141,117,72,30,4928233,4868695,4685580,4516529,3713270,2190660,257,133032,4897649,50.79,44328,25591,36,71
SRR3989806,1250000,389,179,119,100,67,33,4935437,4878210,4730447,4592100,4008564,2728785,218,158150,4905429,50.76,59576,34402,28,56
SRR3989806,1500000,423,162,108,92,65,35,4948323,4879696,4749768,4643608,4195198,3071939,203,158998,4909007,50.73,62095,39903,25,49
SRR3989806,1750000,419,153,104,85,61,34,4954561,4886677,4770692,4648666,4233438,3242586,191,277236,4914049,50.72,63670,40371,21,45
SRR3989806,2000000,392,137,95,79,60,33,4959194,4891890,4794241,4698771,4374492,3363581,176,298168,4919716,50.71,80660,42010,19,41
SRR3989806,2250000,412,132,89,77,61,34,4966632,4892753,4792198,4721800,4455175,3447511,171,242086,4920031,50.71,82330,43605,19,40
SRR3989806,2500000,417,127,82,72,56,34,4972558,4896579,4796781,4734423,4475820,3656774,163,242086,4922159,50.7,107334,48187,17,35
SRR3989806,2750000,429,126,81,72,56,34,4977691,4899340,4798742,4739146,4480194,3648671,160,242086,4923958,50.69,107334,49212,17,35
SRR3989806,3000000,431,121,77,71,56,32,4980008,4898491,4798583,4761434,4519334,3622447,161,348978,4926659,50.69,107334,48187,16,34
SRR3989806,3250000,453,123,77,71,56,32,4988559,4900765,4802233,4765084,4519324,3622360,168,299523,4931574,50.68,107334,48187,16,34
SRR3989806,3500000,452,122,76,70,55,32,4992668,4900854,4799216,4761806,4522177,3669629,169,299523,4932911,50.68,110952,49212,15,33
SRR3989806,3750000,485,120,74,68,54,32,5002566,4903097,4802567,4765157,4534169,3718444,169,299523,4936357,50.68,110952,52100,15,32
SRR3989806,4000000,483,120,73,67,51,30,5009506,4905262,4802410,4765035,4501495,3718545,173,543988,4942685,50.68,126309,52100,13,30
SRR3989806,4250000,502,119,73,67,51,30,5016108,4903418,4799714,4762307,4501203,3718253,180,543988,4946607,50.68,126309,52100,13,30
SRR3989806,4500000,512,120,71,65,50,30,5025502,4910696,4807526,4770438,4530700,3780414,184,543988,4954027,50.67,134108,53138,13,29
SRR3989806,4750000,500,120,73,65,50,30,5028087,4914048,4814777,4764505,4522361,3772075,185,543988,4958434,50.66,130608,53138,13,29
SRR3989806,5000000,509,120,71,64,51,30,5034964,4917594,4814624,4772087,4562743,3779679,188,543988,4964348,50.66,134108,53138,13,29
SRR3989806,5250000,536,123,69,61,50,29,5042036,4917549,4805451,4757409,4579701,3795537,192,543988,4965386,50.65,145476,53138,12,28
SRR3989806,5500000,548,121,70,61,50,29,5048646,4916909,4812415,4757441,4579701,3795537,199,543988,4970585,50.65,145476,53138,12,28
SRR3989806,5750000,553,123,69,61,50,29,5053132,4918366,4806992,4757441,4579701,3795537,202,543988,4973342,50.65,145476,53138,12,28
SRR3989806,6000000,561,123,69,62,49,29,5060649,4918434,4800951,4758062,4546521,3795536,216,543988,4983402,50.65,145475,53138,12,28
SRR3989806,6250000,559,127,68,62,49,29,5063614,4923942,4800861,4765745,4546447,3795462,221,543988,4988232,50.65,145394,53138,12,28
SRR3989806,6500000,558,133,69,63,50,29,5069399,4929592,4800414,4765298,4545992,3745628,234,543988,4998154,50.65,145393,49612,12,30
SRR3989806,6750000,559,133,68,61,49,29,5074521,4932069,4803956,4762178,4555648,3804874,239,543988,5004779,50.64,145393,52100,12,29
SRR3989806,6806726,560,134,68,61,49,29,5076122,4935180,4807235,4765457,4558927,3808153,237,543988,5005719,50.64,145393,53138,12,28
SRR3989807,250000,4328,1633,89,5,0,0,4989017,3738599,574704,63218,0,0,2620,15035,4447918,51.48,2200,1267,617,1277
SRR3989807,500000,1184,732,339,172,31,1,5583661,5372970,4388179,3163673,1026384,64886,909,64886,5498320,50.83,12252,6272,135,292
SRR3989807,750000,807,504,268,172,64,12,5685742,5547883,4991839,4278040,2562315,781981,622,89704,5630441,50.57,22038,10306,75,167
SRR3989807,1000000,1646,453,236,153,70,20,5847803,5585025,5093776,4474388,3122263,1380471,588,107604,5683949,50.45,29001,12023,60,134
SRR3989807,1250000,1302,395,217,151,72,24,5866490,5629254,5226808,4744309,3446985,1754427,518,129472,5718750,50.42,32682,15044,52,115
SRR3989807,1500000,1291,366,196,138,75,27,5899254,5664524,5294657,4877963,3841861,2249684,491,146163,5752844,50.38,33978,18145,43,98
SRR3989807,1750000,1292,353,181,134,75,28,5921004,5692104,5331326,4994656,3992768,2400671,469,146195,5772517,50.36,39187,20100,40,91
SRR3989807,2000000,1235,338,170,131,79,30,5940445,5721772,5368251,5079579,4232486,2597321,445,146195,5796307,50.35,40252,22175,38,85
SRR3989807,2250000,1216,320,162,124,75,30,5951080,5736184,5411921,5129166,4312373,2814315,420,202605,5806459,50.33,42804,23419,32,77
SRR3989807,2500000,1210,312,160,123,75,31,5962893,5746916,5423138,5156104,4349212,2898545,413,264584,5817817,50.32,48734,23749,32,76
SRR3989807,2750000,1162,305,154,124,76,32,5964474,5762780,5439790,5232824,4440190,2998660,397,264584,5826591,50.31,51235,25703,31,74
SRR3989807,3000000,1133,287,152,120,76,33,5970442,5773623,5483979,5253475,4499659,3099936,373,302891,5833828,50.3,53070,26172,30,72
SRR3989807,3250000,1131,290,150,119,76,33,5974798,5784726,5494980,5276219,4546511,3153064,369,302891,5839339,50.29,56032,26592,29,70
SRR3989807,3500000,1097,285,144,115,73,33,5976146,5789058,5485612,5281568,4572222,3263050,365,302891,5844322,50.29,59184,26783,27,66
SRR3989807,3750000,1101,274,143,116,71,33,5979561,5791473,5512888,5321728,4572221,3311877,355,302891,5847738,50.28,61973,27353,27,64
SRR3989807,4000000,1111,271,141,114,71,34,5983281,5797084,5522191,5328658,4608670,3378589,349,302891,5851148,50.28,61973,28465,26,63
SRR3989807,4250000,1102,271,141,114,71,34,5984246,5801349,5530956,5339575,4619915,3389727,345,302891,5852675,50.28,64561,28465,26,63
SRR3989807,4500000,1091,268,138,113,70,35,5986512,5804219,5528950,5348726,4643751,3499664,347,302891,5859065,50.27,67249,28906,26,61
SRR3989807,4750000,1071,273,141,114,72,34,5986577,5811584,5534132,5334476,4639956,3391980,345,302891,5861451,50.27,64562,28465,26,63
SRR3989807,5000000,1082,268,143,115,72,34,5988518,5812740,5556463,5353566,4639993,3396974,339,302891,5861575,50.27,59184,28465,26,63
SRR3989807,5250000,1072,266,144,115,72,34,5988832,5813296,5566351,5358105,4636607,3393085,338,302891,5862552,50.27,59184,28465,26,63
SRR3989807,5500000,1079,262,145,115,72,34,5990631,5812771,5573364,5359017,4636114,3392592,335,302891,5862598,50.27,59184,28465,26,63
SRR3989807,5750000,1059,261,145,115,72,34,5990346,5814846,5577645,5361748,4636993,3393185,334,302891,5864646,50.26,59184,27353,26,64
SRR3989807,6000000,1057,261,142,113,71,35,5990355,5816529,5570650,5360935,4659973,3491015,332,302891,5865120,50.26,69420,28465,26,62
SRR3989807,6028097,1028,260,142,114,71,35,5989037,5817567,5573948,5372644,4659974,3491017,331,302891,5865890,50.26,69420,28465,26,62
SRR3989808,250000,1630,942,267,74,3,0,4366377,4053387,2356157,1036797,84035,0,1172,32250,4217550,51.16,5698,3166,221,470
SRR3989808,500000,427,272,182,134,57,21,4541553,4471120,4253754,3912464,2656494,1393864,329,95844,4512072,50.86,31466,16017,43,93
SRR3989808,750000,420,205,131,107,66,28,4597877,4528502,4362857,4181358,3527218,2231779,253,133962,4562502,50.78,44166,26165,30,62
SRR3989808,1000000,379,183,114,95,66,31,4610068,4553914,4394601,4255967,3763445,2564134,216,134014,4577447,50.75,59052,28460,26,54
SRR3989808,1250000,366,158,111,92,62,32,4620609,4567789,4455744,4310069,3779079,2771985,185,154354,4586948,50.73,65664,29663,24,50
SRR3989808,1500000,368,151,105,88,59,29,4626079,4577229,4471354,4346281,3840929,2797550,171,159877,4591513,50.71,70234,32159,21,45
SRR3989808,1750000,358,152,102,85,60,30,4626220,4580142,4466662,4342983,3899347,2859435,171,203770,4592844,50.71,66820,33334,21,45
SRR3989808,2000000,364,145,96,82,59,29,4627869,4581184,4466715,4363462,3963889,2912728,161,203770,4591894,50.71,70234,36187,19,42
SRR3989808,2250000,354,143,96,81,57,27,4628766,4582069,4469841,4360998,3940967,2883989,161,285165,4594508,50.71,69817,35590,18,41
SRR3989808,2500000,361,140,97,81,57,30,4631041,4584731,4484941,4367347,3945484,3010818,156,203770,4595586,50.7,70234,35590,19,41
SRR3989808,2750000,337,137,97,81,57,30,4630396,4586219,4494640,4378243,3939289,2986460,153,285307,4597016,50.7,70010,36388,19,41
SRR3989808,3000000,360,137,98,82,60,31,4632043,4586117,4495663,4375814,3983478,2961648,153,285307,4596402,50.7,69818,36388,20,43
SRR3989808,3250000,343,133,95,79,57,28,4631698,4586949,4497922,4378073,3984002,2960601,149,285307,4597983,50.7,69959,36388,18,40
SRR3989808,3500000,350,135,95,79,56,29,4632225,4587128,4493189,4373340,3968588,3031411,151,285307,4597837,50.7,70235,36388,18,39
SRR3989808,3750000,354,137,97,81,58,28,4632188,4586990,4493111,4373262,3968507,2919381,153,285307,4597701,50.7,69959,35590,18,41
SRR3989808,4000000,362,137,97,81,57,29,4632716,4587276,4493397,4373548,3950297,2983395,152,285300,4597173,50.7,69959,34563,18,41
SRR3989808,4250000,339,131,93,78,57,28,4631420,4585397,4498511,4384250,4010761,3006293,150,285300,4598355,50.7,72920,36187,17,39
SRR3989808,4500000,370,138,96,81,58,28,4633662,4584986,4488046,4373785,3967535,2920337,156,285307,4597114,50.7,69959,35590,18,41
SRR3989808,4750000,350,135,95,80,58,28,4632570,4585323,4494579,4380318,3987034,2923715,154,285307,4598360,50.69,70234,36388,18,41
SRR3989808,5000000,358,137,94,79,57,29,4633257,4585410,4488743,4374482,3981249,3000157,155,285307,4597586,50.7,70235,36388,18,40
SRR3989808,5250000,355,133,92,77,56,29,4633094,4584729,4489921,4375660,4001530,3050609,152,285307,4597766,50.7,71911,37288,17,39
SRR3989808,5500000,347,134,94,79,57,30,4632714,4585030,4494021,4379760,3993083,3042140,154,285307,4598892,50.7,70234,37288,18,40
SRR3989808,5750000,351,131,92,77,56,30,4632971,4584578,4496570,4382309,4016830,3096318,150,285307,4597768,50.7,71911,40170,17,38
SRR3989808,6000000,358,132,92,77,56,30,4633458,4585055,4496250,4381989,4016511,3096622,150,285307,4597384,50.7,71911,40170,17,38
SRR3989808,6250000,360,132,93,78,56,32,4633632,4584632,4495945,4381684,3999795,3150022,152,285307,4598780,50.7,69959,41153,18,39
SRR3989808,6500000,344,133,94,79,56,30,4632317,4586101,4499123,4384862,3981979,3061502,152,285307,4598961,50.7,70010,39671,17,39
SRR3989808,6750000,345,131,92,77,55,30,4632347,4585973,4498996,4384735,3994832,3115472,148,285307,4597532,50.7,70234,39671,17,38
SRR3989808,7000000,349,132,94,78,55,30,4632769,4586563,4498635,4378786,3978211,3098876,150,285307,4598872,50.7,69818,39671,17,38
